           0           0
           1           0
           1          -1
           2          -1
           0          -1
           0           1
           0           2
           0           3
           1           1
           2           1
           3           1
          -1          -1
          -2          -1
           4           1
           2          -2
           1           3
          -2           0
           3          -2
           5           1
           4          -2
          -3           0
           5           2
           0           4
           4          -3
           1           4
           5           0
           6           2
          -4           0
          -1           3
           4          -4
           1           5
          -4           1
           4          -5
           5          -3
          -3          -1
           6           0
          -5           0
          -6           0
           1           6
           6          -1
           3          -5
           2          -5
           5           3
          -2           3
          -6           1
          -6           2
          -6           3
           7           0
           6          -2
          -3          -2
           8           0
           3          -6
           2           6
           9           0
          -5           3
          -7           3
           1          -5
           0           6
           3           6
          -7           0
           2           7
           6           3
           7           3
           9          -1
          10           0
          -8           0
          10          -1
          11           0
          10          -2
          -8           3
           2           8
          -8          -1
          10          -3
          -9          -1
          12           0
          -6           4
           3           8
           1          -6
           3           9
          12           1
          -8           4
          12          -1
         -10          -1
         -10          -2
          13           0
         -11          -2
           9          -3
           3          10
           5          -5
          -1           6
           3          11
           2           9
          -3          -3
          11           1
          13          -1
           4          11
         -12          -2
           3          12
           2          10
          -1           7
          -3          -4
         -11          -1
           4          10
          12           2
           1          -7
          -8          -2
         -13          -2
           1          10
          -8           5
           6           4
          -8           6
           3          13
          -9           6
         -10           6
           5          11
         -10           7
           4          -6
         -10           8
         -13          -3
          -8           1
          12           3
           1          -8
         -11           7
         -11           0
          13           3
          11          -3
         -12           7
          -4          -4
         -10          -3
           7           4
           4          13
          13           1
           5          10
          14          -1
           4          -7
         -12           0
          -9          -3
          12          -3
           5          13
           5          14
         -12           8
         -10          -4
         -12           6
         -14          -3
         -12           9
         -12          10
          13           4
          15          -1
           6          -5
           2          -8
          14           3
         -10           9
           2          13
          -4           3
          16          -1
           0          10
          11          -4
          -9           9
           7          -5
         -12          11
         -12          12
           0          -8
         -13          11
         -12          13
           1          -9
         -12          14
         -12          15
          13          -3
         -11          11
           6          13
          10          -4
           2          -9
          -5          -4
          14           4
          12           4
           7          -6
         -13          14
         -14          -4
           1         -10
           7          13
         -12           1
          11          -5
         -15          -3
          13           5
          15           3
         -11          14
         -14          14
          16           3
          13           6
          14          -3
           0          -9
         -15          -2
          12          -5
           7          12
         -15          14
         -12          16
           2          14
          17          -1
         -13           0
           6          14
           1          14
         -13           9
         -13           8
           3          -9
           1         -11
          -1          -9
          13          -5
         -12          17
          17          -2
           1         -12
          -2          -9
           2          15
         -15          -4
          17          -3
           0          14
           2          16
           1         -13
           0          13
          14           6
          16           4
         -14           8
          18          -3
          14           7
         -16          -4
         -15          -5
           2         -11
           0         -13
         -13          17
         -12          18
           1         -14
          19          -3
           8          13
         -15          -6
         -16          14
          20          -3
         -15           8
           9          13
           7          14
          19          -4
           9          14
         -16           8
           1         -15
         -15          -7
           4          -9
          10          13
         -11          15
         -15          -8
          18          -1
         -14           0
          13          -6
           5          -9
           7          -7
         -11          16
         -16           9
           5          15
         -16          13
          21          -3
         -16           7
         -15           0
           8          14
         -15          15
         -16           0
          10          14
         -15          16
           8          15
          13          -7
          11          14
          14          -6
         -16          -8
         -17          -4
         -12          19
           2         -15
           2          17
          21          -2
          22          -2
          14          -5
          17           3
           8          16
         -17          -8
         -17           0
          19          -5
         -13          19
          15          -6
           1         -16
         -16          16
         -16          -9
         -11          19
          13          -8
           1         -17
         -16          17
           2          18
           1         -18
          21          -4
          12          14
          22          -1
         -16          10
         -16          18
          23          -2
          15           7
          18           0
          17           4
           7          16
          -1          13
          23          -1
         -14          19
         -16         -10
         -10          19
          21          -5
          22          -5
         -15          -9
           8          17
         -12          20
          24          -2
          -1         -13
           0          15
          24          -1
           1         -19
         -18           0
           8          18
          23          -5
           7          18
         -19           0
         -17         -10
         -16         -11
           2         -19
          18           1
           2         -20
          11          15
         -17          -7
         -16          19
          13          14
         -17          19
         -12          21
           3          18
         -17          16
         -13          21
         -16         -12
           2         -18
         -14          -9
          18           4
         -17           9
         -17         -11
         -16         -13
          11          16
          24          -5
          -2         -13
         -17          13
          14          -8
         -17          12
          15          -5
           3          19
         -15         -13
           2         -21
          23          -6
         -18          16
           3         -15
         -17          10
         -15         -14
         -19          16
          13          -9
          24           0
          16           7
          14          -9
          13         -10
           1         -21
          12          16
