   1.00000000       7.00000000    
   2.00000000       14.0000000    
   3.00000000       22.0000000    
   4.00000000       31.0000000    
   5.00000000       47.0000000    
   6.00000000       66.0000000    
   7.00000000       89.0000000    
   8.00000000       111.000000    
   9.00000000       129.000000    
   10.0000000       165.000000    
   11.0000000       186.000000    
   12.0000000       208.000000    
   13.0000000       251.000000    
   14.0000000       284.000000    
   15.0000000       322.000000    
   16.0000000       362.000000    
   17.0000000       402.000000    
   18.0000000       445.000000    
   19.0000000       491.000000    
   20.0000000       542.000000    
   21.0000000       608.000000    
   22.0000000       678.000000    
   23.0000000       738.000000    
   24.0000000       810.000000    
   25.0000000       888.000000    
   26.0000000       975.000000    
   27.0000000       1054.00000    
   28.0000000       1149.00000    
   29.0000000       1246.00000    
   30.0000000       1351.00000    
   31.0000000       1465.00000    
   32.0000000       1583.00000    
   33.0000000       1694.00000    
   34.0000000       1824.00000    
   35.0000000       1939.00000    
   36.0000000       2064.00000    
   37.0000000       2197.00000    
   38.0000000       2338.00000    
   39.0000000       2465.00000    
   40.0000000       2591.00000    
   41.0000000       2706.00000    
   42.0000000       2820.00000    
   43.0000000       2908.00000    
   44.0000000       2965.00000    
   45.0000000       2994.00000    
   46.0000000       2999.00000    
   47.0000000       3000.00000    
