           0           0
          -1           0
          -1          -1
           0          -1
          -1          -2
           1           0
          -2           0
           0           1
          -2          -2
          -1           1
          -1           2
          -3           0
          -1           3
          -1           4
          -4           0
          -1          -3
          -1           5
          -3          -2
           0          -2
           0           4
          -2          -3
          -1           6
          -1           7
          -2          -4
          -5           0
          -4          -2
           1           1
          -1           8
          -2           3
          -5          -2
           0           8
           1          -2
           2           0
           3           0
          -2          -5
          -1           9
           1           8
          -1          10
          -1          -5
          -5          -3
           2           8
           3           8
          -6          -2
          -6          -3
           3           7
           4           7
           5           7
          -1          11
           4           8
          -1          -6
           5           6
          -7          -2
           1          -3
           5           5
           6           7
          -8          -2
           4           9
          -2          -6
          -6          -4
           5           9
           2           9
          -7          -4
           4           0
           6           5
           0          11
          -8          -1
          -1          12
          -2          -7
           0          12
          -2          -8
          -6          -5
          -8          -4
           5          10
          -9          -2
           0          -6
           5           0
          -3          -8
          -9          -4
          -3          -9
           0          13
           5          11
         -10          -4
           0          14
          -9          -5
           6          11
           5          -1
           1          -4
           7          11
         -11          -4
           7          10
           6          -1
          -2           9
           7           7
           8          10
           7          -1
          -8           0
         -11          -5
         -12          -4
           0          15
         -11          -6
          -2          -9
           1          12
           1          -6
           9          10
          -8           1
           8          -1
          -2           6
           8           7
          10          10
          -3         -10
          -3         -11
         -13          -4
           8          -2
           5          12
          11          10
          -2          12
         -13          -3
          -2         -11
           9          11
           1          11
         -11          -7
           9           9
         -14          -3
           9          -1
          -1         -11
         -12          -7
          -3         -12
           9          12
          10          -1
          11           9
           4          -1
          -1          15
          -2          15
         -13          -7
          11          -1
         -14          -7
          -3          15
          -1          16
          -1          17
          11          11
           9          13
           2          -6
          -9           0
         -13          -8
          -9          -1
         -14          -8
          -2          17
          -3           9
           0         -11
           5          13
          -2          18
          -3         -13
          -3          17
          12          11
           1          15
         -10           0
           4          13
          10          -2
           0          17
         -15          -8
          -2           7
           0         -12
          12          12
          -4         -13
          13          12
           4          14
          -4         -14
           0          18
          -2          19
           4          15
          -3         -14
         -15          -7
           8          13
          12          -1
          -3           7
         -15          -3
          12           0
          -3         -15
          -3         -16
         -15          -2
          12           9
         -15          -1
          -3          12
         -13          -9
          10          -3
         -15          -9
          -3         -17
          -3         -18
         -14          -1
           0         -13
          12           8
         -16          -9
          13           8
           0          19
         -16          -7
          -4         -18
          11          -3
          -3          19
          13           0
          -8           2
          -3         -19
           0          20
          -2         -17
         -13         -10
          10          -4
          14           8
          -4          19
         -15           0
          -5          19
          14           9
           0          21
           1         -13
          -1          21
          14           0
          -4          17
          -2         -19
          14          12
          14          -1
          14          -2
          -6          19
          15          -2
          -4         -17
          -5         -18
          15          12
          -4           9
          13          13
         -12         -10
          -3         -20
           0          22
          -3         -21
          -5         -19
          -3         -22
          -2         -22
         -15         -10
           1          -7
          -6         -18
          -5         -20
         -16          -3
         -12         -11
          -4         -22
           1         -11
           0          23
           0          24
          -2         -23
          15          -3
          -4         -23
           0          25
          -1          25
          14           7
           1          25
          10          -5
           1          23
          -2         -15
         -15         -11
          -6          20
           1          26
          15          -1
           1          27
          -2         -24
           2          27
          -6          21
         -11         -11
          16          -1
         -17          -3
          -1          26
           3          27
          -2         -25
          -4         -24
         -15           1
           1          28
           3          28
          -3         -25
         -16         -11
          -7          20
          17          -1
         -16         -12
         -16           1
           4          28
          15           8
           9          14
           3          29
           5          28
           9          15
          -1         -25
           1          29
          17           0
          13          14
          -1         -23
          15          -4
           6          28
          -5          21
         -16           2
          18          -1
         -16           0
           6          29
           5          27
          16          12
          15           7
           7          29
         -17          -9
          16          13
         -16         -13
          -5           9
           7          30
         -17         -12
          13          15
          14          15
          16          -4
           0          29
          -3         -26
          10          -6
           2          29
         -17         -13
          -3         -27
          12          15
         -17         -10
          17           1
           0          30
         -17         -14
          -5         -22
         -17         -15
         -18         -15
          17          13
          -1          30
           0         -23
           0          31
         -18          -9
          -8          20
          -5         -24
          17          14
          -2         -27
         -16           3
         -17         -16
          -5          17
         -17         -17
          -6         -22
          -1          29
           7          28
          19          -1
         -16         -16
           8          28
          -2         -28
           6          30
          -2         -29
           9          28
          -2         -30
          -9          20
           9          27
         -18         -12
          15          15
         -10          20
         -19         -12
         -17          -4
          -3           6
           0         -25
