   2.00000000       19.0000000    
   4.00000000       55.0000000    
   6.00000000       96.0000000    
   8.00000000       134.000000    
   10.0000000       197.000000    
   12.0000000       273.000000    
   14.0000000       356.000000    
   16.0000000       456.000000    
   18.0000000       568.000000    
   20.0000000       683.000000    
   22.0000000       811.000000    
   24.0000000       983.000000    
   26.0000000       1183.00000    
   28.0000000       1389.00000    
   30.0000000       1628.00000    
   32.0000000       1867.00000    
   34.0000000       2121.00000    
   36.0000000       2373.00000    
   38.0000000       2637.00000    
   40.0000000       2861.00000    
   42.0000000       2985.00000    
   44.0000000       2995.00000    
   46.0000000       2995.00000    
   48.0000000       2995.00000    
   50.0000000       2995.00000    
   52.0000000       2995.00000    
   54.0000000       2995.00000    
   56.0000000       2995.00000    
   58.0000000       2995.00000    
   60.0000000       2995.00000    
