           0           0
           1           0
           0          -1
           1          -1
           0          -2
           0          -3
           1           1
           1          -2
           1           2
          -1           0
           2           2
          -1          -3
          -1          -4
          -1           1
           1          -3
          -1          -1
           1          -4
          -2           0
          -2           1
          -2          -4
          -1           2
           2          -4
           2           3
           0          -4
          -3          -4
           3          -4
           3          -5
           3          -3
           3           3
          -2          -5
          -3          -5
          -3           1
          -2          -6
           2           4
          -4           1
           1           4
          -2          -7
          -5           1
          -2          -8
           1           5
           3          -2
           4          -3
          -6           1
           1           6
           5          -3
           2           5
           3           2
          -7           1
          -7           2
           2           6
           6          -3
          -1          -6
          -1          -8
           7          -3
          -8           2
          -1          -9
           7          -4
          -8           3
          -7           0
          -9           3
          -7           3
           6          -2
           0          -9
          -4          -4
           3           6
          -3          -8
           4           6
          -3          -9
          -3         -10
          -3         -11
          -8           0
          -8           4
          -4          -9
          -5          -4
           8          -3
           5          -4
           7          -2
           5           6
          -9           2
           5           7
           5           5
           6           7
          -6          -4
         -10           3
          -6           3
           8          -4
           5           8
           8          -2
          -3         -12
           4           8
          -3         -13
          -2         -13
           4           3
           1           7
          -7           4
          -9           0
           8          -1
          -4         -10
           5           9
          -7          -4
           3           8
          -1         -13
           5          10
          -7           5
           7          -1
           0         -13
           6           8
           6          10
          -3         -14
           9          -1
          -2         -11
           8           0
          -8           5
          -3         -15
           1           8
          -7           6
           8          -5
           9          -5
         -10           0
           6           6
           9          -4
          10          -5
          10          -4
         -11           3
          10          -3
         -11           4
         -10          -1
           6          11
           1         -13
           1         -14
          -4         -15
          -5         -15
           7           8
           6           5
          -4         -12
           2         -14
           9           0
           7          11
          10          -6
          -9           5
         -11           0
          11          -4
          10           0
          -6           6
           6          12
          -3         -16
          10          -7
          -5         -16
         -12           0
           0           4
           2         -15
         -10          -2
           6          13
          -6         -16
           3         -15
         -11          -2
          11          -5
           4         -15
           6          14
         -10          -3
           6          15
          11          -3
         -12           4
         -13           4
          -7          -5
          -3         -17
         -14           4
         -14           5
         -12          -2
          -4         -17
           5          15
           5          16
          -3         -18
         -14           6
          -6         -17
           1           9
          -7         -17
           5          17
          -6           5
         -14           3
          12          -4
           7          12
         -10          -4
         -11           5
           4          17
          13          -4
          -3         -19
           2         -16
          -2         -19
         -10          -5
         -15           3
          -1           4
           4          18
          11          -7
           0           9
           3          18
           4         -14
         -16           3
         -10          -6
         -16           2
           2         -17
          -8         -17
           8          12
         -16           1
          -8         -18
         -16           0
         -15           6
           5         -14
           2          18
           2          17
          -9         -17
          11          -8
           4          19
           2         -18
          -5          -9
          11           0
          -4         -19
           5          19
           6          19
         -17           2
           8           1
          13          -3
           1          10
          14          -3
         -16           6
          -4         -20
           2          19
           4         -16
          12           0
         -17           6
           6          20
         -15           7
         -10         -17
         -18           2
         -17           5
         -11          -6
           1          17
         -18           1
           7          19
           1          18
          14          -4
          11          -9
          -4         -21
         -10         -18
         -11         -17
         -10         -19
          15          -3
         -10         -20
           1          19
         -12         -17
          16          -3
          16          -4
           1          20
           4         -17
           5          20
           0          17
          -1         -19
           3         -18
           8          11
          -8         -16
         -12          -6
          -7         -18
           2         -19
          -9         -20
         -18           6
          11         -10
           0          20
          -8           6
           3          19
         -18           7
           0          21
           7          20
         -13         -17
         -15           8
          -8           7
           2         -20
          12           1
         -12          -5
           3         -20
          -9           7
           6          21
          16          -2
         -19           6
          17          -4
         -13          -6
          18          -4
          -9         -18
           0          22
           8          13
          12          -8
         -18           0
          12           2
         -19           5
          -9         -21
           0          23
           5         -16
          -2         -20
         -15           9
          19          -4
           4         -20
          10         -10
           1          23
           9          13
         -13         -18
         -10         -21
           3          20
           3         -21
          -4         -22
         -18           8
         -19           1
           7          21
          10          13
           8          21
         -20           5
          20          -4
          20          -5
         -19           0
          20          -6
           5         -20
          11          13
         -13          -7
          17          -2
          16          -5
           2         -21
          -1          21
         -14           9
         -14         -18
          -1          20
          -8         -21
          12           3
         -21           5
         -16           9
         -19           8
           3         -22
         -19          -1
         -14         -19
          13          -8
         -14         -20
           8          10
          -8           8
           6          16
          21          -6
           8           8
           8          22
          12          13
         -14         -21
          -8         -22
           3         -23
          21          -4
         -13         -20
          13           3
           2          23
          -9         -22
          11         -11
          22          -4
           1         -21
          20          -3
