           0           0
           0          -1
           1          -1
           1          -2
           2          -1
          -1          -1
           1          -3
           1          -4
          -2          -1
           0           1
           1           1
          -2           0
          -3           0
           1           2
           1          -5
           1           3
          -4           0
           0          -5
           2           1
           1          -6
           1           4
           3           1
           4           1
          -1          -5
          -1          -2
          -5           0
          -6           0
           0          -6
          -7           0
           0           3
           0           4
           5           1
           4           0
           0           5
           6           1
           4          -1
           0           6
           5           2
          -8           0
           0           7
          -5          -1
          -8          -1
           1           5
          -1           6
           0           8
          -7           1
           0          -7
           5          -1
          -1          -3
           1           6
           6          -1
           0          -8
           7           1
          -5          -2
          -8          -2
          -1           7
           0           9
           5           3
          -8           1
           0          10
          -8          -3
           2          -6
           7          -1
           2           3
          -3          -1
           0          -9
          -9           0
          -1          -8
          -9          -3
          -1          10
          -9          -1
          -7           2
           1          10
          -1           9
         -10          -1
           2          10
           8          -1
           8           0
          -8           2
          -1           1
         -10           0
           2          -5
          -5          -3
           0         -10
           5           4
           0         -11
           9          -1
          -6          -3
          -2           6
          -6          -4
           2          11
          -8           3
          10          -1
         -10           1
         -11           0
           3          11
           5           5
          -7          -4
          10          -2
         -12           0
           1          11
          -2          -5
           0         -12
          -1         -12
         -13           0
          11          -1
          12          -1
           1          12
           6           5
          11          -2
           1          13
           1         -11
           3          -6
           0          13
          -2          -6
           0         -13
          13          -1
          13           0
           1         -13
          14           0
         -13          -1
           3          -7
          -9           3
           7           2
           2          13
           7           3
          -2          10
          -1          13
           0         -14
          15           0
           1          14
           0          14
          -9          -4
           0         -15
          -1         -15
           1          15
           7           4
           2           6
          -6           2
         -13          -2
          11          -3
          -4           1
          -3           6
          -6          -5
          10           0
          15          -1
           1          16
          -8           4
         -14           0
           3           6
          -1          14
           4          11
          -3          -6
           1          17
           4          -7
         -15           0
          -1         -10
          -1          15
         -16           0
         -14          -2
          -2         -12
          -1         -16
           0          17
          -2          13
           0          18
           0         -16
          11          -4
           0          19
         -17           0
         -14           1
          -1          17
           0          20
          -1          20
           2          15
           4           6
          -7          -5
          -1          19
          15          -2
           5          -7
          14           1
         -14           2
          -1          21
           1          20
          -9          -5
          15           1
          -3          10
          -9           4
           2          17
         -14          -3
          -1         -17
           4          -8
          16           0
           2          18
           0         -17
           0         -18
           4          10
          -3          -7
           4           9
           0          21
          16           1
          -1          22
         -18           0
           3          18
          16           2
           3          19
          -1          23
          16          -1
          10           1
           4          19
           3          13
           6          -7
          -2          22
           5          11
          -4          -6
          -3         -12
          -1          24
          17           0
          17           1
          -4         -12
          18           1
         -18           1
           5           6
           1         -17
          -1         -18
          -2         -18
          -4           6
          -4         -13
           0         -19
          -2         -10
         -19           0
          -7          -6
          18           0
           5           7
          19           0
           5           9
          11           1
          19           1
           4          20
         -14           3
         -20           0
          20           1
           1         -19
          -3          22
           1         -20
           4          -9
           1         -21
          -4          10
         -10          -4
          15           2
          -2          23
         -21           0
          -2          17
         -21          -1
           2         -20
          -4          11
          -3          21
           9           1
           2         -21
          -4         -14
           6           9
          -3          13
          13          -2
          18           2
           0         -21
          -2          18
           0         -22
         -15          -3
          13          -3
          -4         -11
          -3          14
          -5          -6
          14          -3
          -8          -6
          16          -2
          21           1
           4          13
           2         -22
          -5         -12
          19          -1
          -8           5
           3         -20
           7           9
         -18           2
           0         -20
          -6         -12
          -5          11
          -8          -7
          -8          -8
          20          -1
          20          -2
         -16          -3
           6          11
         -22          -1
          16           3
          -3         -18
          -5           6
          16           4
           1          21
          -4         -18
         -10           3
         -13          -3
          -8           6
          21           0
         -22           0
         -22           1
          -4         -15
           2          -7
          21          -2
          -4          13
          -5         -18
          20          -3
          21           2
           5          20
           4         -20
         -22          -1
          -1         -21
         -23           0
          -5         -19
           4          14
          -2          24
         -18           3
           1          22
           8           4
           3         -22
           3         -23
           9           4
         -10          -5
           2          16
           2         -13
          -5          13
           5          19
          -5          12
          20           2
          16           5
           4          21
          15          -3
           3          -5
         -16          -4
           3          16
          13           1
           5          21
         -14           4
          -6          12
          15          -4
          -3          20
           7          11
           3         -13
          -8           7
          18           3
          -6         -13
           0         -22
           6          -8
          -6         -14
          -2         -21
           4         -21
         -15           4
         -23          -1
          -7         -13
          -6         -19
          15          -5
          21          -1
           6          -9
          22          -2
           8          -2
         -24          -1
         -16           4
          10           4
           0         -23
           8          11
          -6         -20
          16          -3
           0         -22
           1          23
           4         -13
