           0           0
           0          -1
           1          -1
           1          -2
           0           1
           0           2
          -1           1
           2          -2
           2          -3
          -2           1
          -2           0
           1           2
           2          -4
           0           3
           2           2
           2           3
          -3           1
          -3           0
           3           2
          -4           1
          -5           1
           1           3
          -6           1
           3          -3
          -7           1
          -4           2
           3          -4
           2          -5
           3           3
           1          -5
          -3          -1
          -5           0
           1          -6
           1           4
          -8           1
          -6           0
           0          -5
           1           5
           3          -2
           4          -3
           2           5
          -9           1
          -5          -1
           1          -7
           4           2
         -10           1
         -10           2
           1           6
          -9           2
          -1           3
           1           7
           2          -6
           1          -8
          -1          -5
           1           8
           2           8
           5           2
          -6          -1
           3           8
         -11           1
           5          -3
           1           9
          -1          -6
          -2          -6
           1          -9
         -11           0
           2          -9
          -7           2
           5           1
           0           9
          -2          -7
          -2          -5
           6           1
         -12           1
           0          10
           3          -9
           0          11
          -4           3
           6          -3
           3           9
         -11          -1
          -7           3
         -10           3
         -11          -2
           4           8
           0          12
           3          10
           3          11
           7           1
           8           1
           7           2
           3          12
          -3          -7
         -12          -1
           8           0
           1         -10
           7          -3
           8          -1
         -13          -1
          -1          12
           9           1
          -1           9
         -11           3
          -2          12
         -13          -2
          -3          12
           0          13
         -12          -2
         -13           1
           0          14
           9           2
           5           3
          -4          12
         -13          -3
           1          14
           3         -10
         -12          -3
         -10           4
          10           2
           1          15
           4          12
          -3          -8
           5          12
           1          16
           5          11
         -14          -3
           9          -1
          -4          13
           2          16
          -5          13
         -14          -2
         -14          -4
         -13           2
         -10           5
          -5          14
          -5          15
         -10          -2
           4         -10
          10           3
          -4          15
         -14          -5
           0          -9
           3         -11
          -4          16
          -4          11
           6          12
          -4          -8
          -1          14
           4         -11
          -5          -8
          11           3
           7          12
           3          16
         -15          -2
         -14           2
          12           3
           8          12
          -9           5
           9          12
         -13          -5
         -11           5
          -3          -5
          -5          -9
           5           4
           8          13
          -5          16
          13           3
         -13          -6
           0          16
         -13          -7
           8          14
           8          15
           2          17
           5         -11
         -13          -8
         -16          -2
          -5          17
           4          16
         -14          -8
           3          17
         -15          -4
          10          12
           2          18
         -13          -9
         -15           2
         -17          -2
         -14          -7
         -15          -8
         -18          -2
          10          11
         -15           3
         -16          -8
           5         -10
          10          10
           9          14
           3         -12
           6         -10
         -16           3
           0         -10
         -16           2
         -18          -3
         -16          -9
         -13         -10
           6          -4
           2          19
           2         -12
          -8           5
         -13         -11
          10          -1
          10          -2
           4         -12
          -5          18
           3          19
           0         -11
          -6          18
         -17          -9
          10          -3
          -6          19
           3          20
          -1         -11
           7          -4
          -4          18
         -17           3
          -1         -12
           7         -10
          11          11
           1          19
          13           2
          -7          18
           7         -11
          10          14
         -18           3
          11          -3
         -19           3
          -6          15
          14           2
          13           4
          -7          19
         -20           3
           4          19
          14           1
         -14         -11
         -17          -8
         -15         -11
          11          -4
         -15         -12
         -19          -3
          -4          19
           8          16
          13           5
         -17         -10
           8          17
         -15           4
         -17         -11
          -7          20
         -18         -10
          -8          18
         -20           4
         -21           3
         -20          -3
         -13         -12
          14           4
         -19         -10
          15           4
           3         -13
         -15           5
         -22           3
         -21          -3
         -18         -11
          12          11
         -12         -12
          13          11
          16           4
          12          -4
          14           5
           8          18
          14          11
          16           5
          -6          18
           2         -13
          17           4
          -3          19
         -17         -12
          -2         -11
          15          11
          15           1
          17           3
         -11         -12
          13          -4
         -17          -8
           9          17
         -21          -4
         -20         -10
          13          -5
           8         -11
           9          18
          14          -5
           3          21
           4          20
           3         -14
          10          18
          -8          19
         -17         -13
           9          19
          -9          18
         -20           5
         -21           2
         -20         -11
           5          20
          17           2
         -20         -10
           5          21
           7         -12
         -10          18
         -22           2
          10          19
          16          11
         -20           6
         -10          19
         -20         -12
           5          22
          11          19
          13          -6
         -20          -9
          17          11
           1         -13
           7         -13
          18          11
          -3          20
           8         -12
          16           6
         -10         -12
         -20         -11
         -11          18
         -16         -13
           4          22
         -21           5
         -22          -3
         -10          20
         -21           6
         -22           1
          18           2
          18           4
          18          10
          11          20
          19          10
         -20           7
          -7          21
         -20         -13
           6          21
         -10          21
           1         -14
           3         -15
           5          23
         -10          22
          -9         -12
          13          -7
         -11          22
          18           5
          12          20
           8         -13
         -12          22
         -12          23
         -13          23
         -22          -4
           9         -13
           9         -14
          15          -5
         -13          24
          -8          17
          20          10
           9         -15
          19           4
         -21         -13
