           0           0
           0           1
           1           0
           0          -1
          -1           0
           0           2
           2           0
           3           0
           0           3
           4           0
           1           3
          -2           0
           1           2
           0          -2
          -3           0
          -4           0
          -5           0
          -1           3
           5           0
          -5          -1
          -5          -2
           0          -3
           0          -4
           0          -5
           6           0
           0           4
           0          -6
           0          -7
          -1          -3
           0           5
           1          -7
          -2          -1
          -1          -4
           7           0
          -6           0
           0           6
          -6           1
           3          -1
          -2          -3
          -1           6
          -1          -7
          -2           6
          -3           6
           8           0
           0          -8
          -1          -8
           1          -2
           1           6
          -2          -8
          -7           0
           9           0
           0           7
          -2          -4
          -7           1
          10           0
           0           8
          -3           7
          -3           8
           0           9
          -3           9
          -3          -4
           0          -9
           1          -8
          -6          -2
           0         -10
          -4           7
           4           1
          -8           0
          -4           8
          -1           9
          -9           0
           3           1
           0         -11
          -8          -1
          11           0
           0         -12
          -1         -12
          -1          10
           5          -1
           0          10
          -1         -13
           1         -11
         -10           0
           1         -12
          -5           7
           8           1
           0         -13
           0         -14
           0          11
           8           2
           9           2
         -11           0
           6          -1
          -6           7
         -11           1
           0          12
          -1          12
           4           2
          -6          -3
          -6           8
          -4          -4
         -12           0
           8          -1
           1          -9
          -4           9
           1         -14
           9          -1
           4           3
           9          -2
           2          -2
          -7           8
           0          13
           5          -2
           2           6
           1          12
          10          -2
          -2          -9
           0          14
           2          -7
         -13           0
          10           2
           9          -3
           8           3
           3          -2
         -12           1
           0         -15
           5           3
           8           4
          -1          13
          10           3
           8           5
           0          15
           2           7
          12           0
           3          -3
           2          12
         -11           2
         -14           0
          -1          14
         -11          -1
          -2          14
           8           6
           2          -8
          12           1
          13           0
          10          -3
           2          -9
          13          -1
          12           2
         -14           1
         -15           0
          -1         -15
          -3          14
          -2          -7
           3          -9
          -9           1
          14          -1
         -16           0
          10          -4
         -14           2
          -2         -13
          14           0
           0          16
           2          13
          15           0
           5          -3
          16           0
           0         -16
           9           6
         -12          -1
           0          17
           0         -17
          -5          -4
          -8          -2
          11          -4
           0          18
          11           3
           3          -7
           0          19
          -1          18
          10           6
         -11           3
           5          -4
          -7           9
           0         -18
          -2         -10
          -1          17
          -8           8
          -5          -5
           4          -7
          -3          -9
          -6          -5
          -3          10
          -3         -10
          -4          14
           1         -17
          -4          15
          11           6
          -4         -10
          -7          -5
          12           6
          11          -2
          -5          15
          12          -2
          -3           1
          -4          13
          10          -5
          -3          15
           3          13
          -6          15
           4          13
           1          18
           5          -7
         -17           0
          -7           2
           1         -18
           5           4
          -1          19
          -4         -11
           9           7
           5          -8
           1           9
          -6           6
          13           6
          16          -1
          17           0
           1         -16
          16          -2
         -18           0
          -8          -5
          -4          16
           6          -8
          18           0
          17          -2
         -18           1
          -9           8
           0         -19
          -5         -11
          -9          -5
           4          -9
         -10           8
         -19           1
           2          14
         -10           9
          -1         -18
         -11           8
          -1         -19
          -6          -6
         -12           3
           0         -20
         -11          -2
           0         -21
          17          -3
           1          19
           2         -12
         -19           0
         -20           0
         -19          -1
           5          13
           2         -17
          -4          17
          18           1
         -20           0
         -14           3
           0          20
         -10          -5
          -1         -21
         -21           0
          16          -3
         -21           1
           5          12
         -19           2
         -10          10
           0          21
           3         -12
           2          15
         -11           4
           4          14
          14          -2
           1         -21
         -13          -1
         -22           1
           1          20
           3         -17
           0          22
          19           0
          -5         -12
          -2         -14
           7          -8
           0          23
          20           0
           3         -18
           3          15
         -12           4
          -1          20
         -19          -2
          -6          16
         -11          -5
         -11          10
         -23           1
           1          22
         -14           4
           0         -22
           2         -21
          -7          16
         -11          -6
         -13          -2
          21           0
           3         -21
           6          13
          -2         -18
          16          -4
           1          23
          -2         -21
           4         -21
           4          15
         -13          -3
          22           0
          12          -4
         -15           3
           3          16
           0          24
           0         -23
         -16          -1
           7          -9
         -16           3
         -21          -1
          16          -5
         -12          10
         -21          -2
          18          -2
           8          -8
          23           0
          -1          24
           1         -23
          -3         -14
           0         -24
          10          -6
         -23           0
           2          19
         -22          -2
          24           0
         -23          -2
          -7          -6
          16          -6
          24          -1
          16          -7
         -12          -5
           3           6
         -21          -3
           1          24
           2         -23
          -1          21
         -23           0
         -13          -5
         -10          -6
          25          -1
         -19           3
          25          -2
          18          -3
          11          -6
          -5          17
         -13           4
         -20           3
           0          25
          13           7
         -20           4
          -2         -22
          -6         -11
         -24           0
           4         -22
           9          -8
          24           0
