           0           0
           0           1
           1           0
           0           2
           0           3
           0          -1
           0           4
           0          -2
           1          -2
           0          -3
           0          -4
          -1          -1
           0          -5
           1           4
           1          -1
           1          -5
          -1           2
          -1           4
           2          -5
          -2          -1
           2          -2
           3          -2
           1           1
          -1          -4
          -2          -4
          -3          -1
          -1           5
           3          -3
           0          -6
           2           4
          -2           0
          -3          -2
           2           3
          -1           3
           0          -7
          -2           2
           0          -8
           1           5
           2          -6
           3          -5
           1           6
          -3           0
          -3          -4
           3           3
          -2           5
          -3           2
          -2           6
          -3          -5
           4          -2
           1          -8
           4           3
          -3           5
          -1           6
          -4           0
           5          -2
          -4          -4
           4           2
           2           6
          -3           3
          -1          -6
           5           2
          -1          -8
           5           3
           6           2
          -5           0
           6           1
           4          -5
           5           4
           1          -9
           5           5
           1         -10
           1         -11
          -4          -5
           5          -5
          -6           0
          -6           1
          -1           7
          -7           0
          -4          -6
           2           7
           2           8
           4           5
           6           4
          -1          -9
           3           8
          -7           1
          -8           0
          -9           0
           6          -5
          -3           6
           7           4
         -10           0
           2           9
          -7          -1
           8           4
           4           8
          -5          -5
           2          10
          -6           2
         -10           1
           8           5
          -4           6
           6           0
           5          -6
           5           8
           0           7
         -11           1
         -12           1
           5          -3
          -4           7
           1         -12
         -12           0
          -3           7
          -6          -5
           1          10
           9           4
           2          -8
           7           1
         -11           0
           2          11
          -2          -9
          10           4
          -4          -7
           2          12
          -1           8
           5           9
           6           9
          -3          -9
           8           1
           1          12
         -13           0
          -3           8
          -7          -2
           2         -12
          10           5
           5          -7
           2         -13
          -5          -7
           1         -13
           8           0
          10           6
           1         -14
         -14           0
         -15           0
          -5           7
           9           1
           8          -1
           6          10
           9          -1
          10           7
          -3         -10
           2          13
          -9           1
          10          -1
          -3         -11
          10           0
          -3           9
         -10           2
         -12           2
         -10           3
          11           0
          -9           3
          -5           8
          11           5
           0         -11
         -15          -1
           2          14
         -15          -2
           1          14
          -7          -3
          11           4
           3          13
           1         -15
         -15          -3
         -16          -2
           3         -13
          -3          10
          -6          -7
          12           0
           6          -7
          -7           2
          -6          -8
          -6          -9
           4          13
           3         -12
          -9          -1
           0         -14
          13           0
           2          15
          12          -1
          -7          -8
           0          14
           1         -16
           5          -8
          -4          10
          11           7
          -9          -2
           0         -16
         -17          -2
          -4         -11
          -9          -3
           3          15
          -1          14
           4          15
           4         -12
           5         -12
          -2         -11
         -10           4
          -4          11
           6         -12
          -3         -12
          -3         -13
           7          10
          12          -2
           1          15
           5          15
         -10          -3
          -6           8
          14           0
          15           0
         -18          -2
           7          11
           7         -12
          -1         -16
         -13           2
          -2          14
           0         -17
         -16           0
          -2         -16
          -8          -3
           1          16
          12           7
           1          17
         -15           1
          -7          -9
          -2          15
           7          -7
          -5          10
          -8          -4
         -10          -4
          -3          15
          -8          -9
         -16           1
         -18          -3
           8          11
          13           7
         -11           4
         -11           5
         -16          -3
          -8         -10
           0          17
          13          -2
           0         -18
         -12           5
          -9         -10
         -13           5
           3         -14
           1          18
           1          19
           1         -18
         -14          -3
          -3         -16
           9          -2
          -6          10
           1         -17
           2          17
           5         -13
          14          -2
          -4         -16
          -4          15
          14           7
          15           7
          10           8
          -3         -17
         -19          -3
          -8         -11
          16           0
           4          16
          -1          17
          16           1
           4         -14
           1          20
           0         -19
          -3          16
         -18          -1
           8          12
           1         -19
          -1          18
           3          17
         -11           6
          -4         -13
          -4         -12
         -12           6
          11          -2
          -7          10
           7          -8
          14          -3
          -9         -11
          15           8
          12           1
           8         -12
          17           1
          14          -4
          14          -5
          15           9
           2         -19
          -8         -12
         -17           1
           0          20
           5         -14
         -18           1
          -7          11
           2          19
           8         -13
           0         -20
         -20          -3
         -14           5
         -10          -5
           0         -21
           0         -22
         -11          -5
         -19          -1
          -3         -18
         -10         -10
          -8         -13
         -14          -4
           0         -23
          -3          17
          -8         -14
          -2          18
          17           2
           6          15
           0         -24
          -1         -24
          13          -4
           6         -14
          18           1
          -1         -25
         -21          -3
          15          10
          19           1
          -4          17
          -4         -14
          15           6
         -15           5
           6         -15
         -19          -4
          -1         -26
           1         -22
          15          -4
           1         -24
          16           6
          14          -6
          17           0
           0         -26
          20           1
          -1         -27
          -4          12
           0          21
         -21          -2
          -1          21
           7         -15
         -16          -4
         -21          -1
          16          -1
          -2         -26
          18           2
          -8          11
           2         -24
          20           2
         -21           0
